url,name,address,city,state,phone
https://northernhealthregion.com/our-locations/our-locations-lynn-lake/,Lynn Lake Hospital,"640 Camp St, Lynn Lake, MB R0B 0W0, Canada",MB R0B 0W0,Canada,+1 204-356-2474
http://lakeviewdentalgimli.com/,Gimli Lakeview Dental Clinic,"31 Centre St, Gimli, MB R0C 1B0, Canada",MB R0C 1B0,Canada,+1 204-642-8393
http://lacdubonnetdental.com/,Lac Du Bonnet Dental Clinic,"39 Park Ave, Lac du Bonnet, MB R0E 1A0, Canada",MB R0E 1A0,Canada,+1 204-345-6864
http://www.lynninn.ca/,Lynn Inn,"515 Sherritt Ave, Lynn Lake, MB R0B 0W0, Canada",MB R0B 0W0,Canada,+1 204-356-2433
https://brightsidedentalcare.com/,Results,"310 1 St W, Stonewall, MB R1A 1T3, Canada",MB R1A 1T3,Canada,+1 204-467-2746
https://www.prairielifedental.com/,Results,"490 7 Ave S, Virden, MB R0M 2C0, Canada",MB R0M 2C0,Canada,+1 204-707-7000
https://www.lorettedental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"1309 Dawson Rd #102, Lorette, MB R5K 0S2, Canada",MB R5K 0S2,Canada,+1 204-515-1596
https://www.interlakedental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"421 Main St, Selkirk, MB R1A 1V2, Canada",MB R1A 1V2,Canada,+1 431-441-7566
http://www.pineridgedentaloakbank.ca/,Results,"30 CO-OP Dr Unit 1, Oakbank, MB R5N 0N9, Canada",MB R5N 0N9,Canada,+1 204-444-4430
https://www.gardencitydental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,Results,"1295 Leila Ave, Winnipeg, MB R2P 2Z3, Canada",MB R2P 2Z3,Canada,+1 204-694-2042
http://westviewdental.ca/,Results,"2401 Saskatchewan Ave W #6, Portage la Prairie, MB R1N 3C2, Canada",MB R1N 3C2,Canada,+1 204-857-3545
https://www.gardenoaksdentalcentre.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,Results,"2211 McPhillips St #210, Winnipeg, MB R2V 3M5, Canada",MB R2V 3M5,Canada,+1 204-338-7856
http://www.stvitaldental.ca/,Results,"167 St Anne's Rd, Winnipeg, MB R2M 2Z7, Canada",MB R2M 2Z7,Canada,+1 204-233-5164
